"Im"	"0 Desc."	"Im"	"1 Asc."
6.249375	106.326422	5.495417	125.960448
6.213757	111.744329	5.508452	112.296463
6.198425	101.698363	5.533433	106.349038
6.172500	112.447993	5.544753	126.422250
6.189067	106.224772	5.549810	106.496273
6.162269	100.918357	5.567947	126.103405
6.113674	106.700811	5.603551	118.807176
6.097151	111.197598	5.618431	118.849536
6.073870	101.770812	5.630304	118.948495
6.063552	101.255569	5.633429	118.962646
6.052057	96.515780	5.675005	118.694362
6.030898	111.433029	5.676095	112.599932
6.008025	101.091791	5.696847	118.891927
5.987360	101.409593	5.725810	125.486259
5.974470	105.988341	5.736796	112.714157
5.957409	100.887813	5.755019	134.354427
5.920003	96.404126	5.760149	118.835413
5.906023	100.999899	5.778765	118.877794
5.889239	96.422717	5.810256	126.422250
5.868516	106.010813	5.826867	126.198889
5.827084	91.852668	5.835106	119.146908
5.830514	92.055602	5.858401	118.962646
5.808498	92.072553	5.866932	126.151129
5.771906	96.052252	5.881202	112.460639
5.757577	91.608648	5.896606	126.151129
5.738220	92.344630	5.922750	126.087505
5.690700	91.617041	5.932065	126.294519
5.686442	96.441315	5.948079	126.518219
5.669832	91.642229	5.955215	118.877794
5.623954	87.919817	5.995876	126.326427
5.638675	87.138376	5.995745	126.230750
5.612372	88.012674	6.028631	118.906064
5.556103	84.997875	6.041609	133.244504
5.534276	91.558323	6.052101	119.774823
5.522737	84.253096	6.072213	126.758778
5.493774	80.873433	6.086411	126.039829
5.476961	87.726994	6.108209	118.962646
5.451965	78.082299	6.132100	134.246208
5.439206	91.199270	6.120329	125.897016
5.390087	75.159714	6.146981	135.080373
5.386265	80.690712	6.159566	126.582278
5.336551	80.632156	6.199196	125.770343
5.323486	67.704807	6.198890	135.244793
5.282971	83.927822	6.202988	118.750742
5.270836	72.301352	6.228391	134.898152
5.238124	72.124053	6.238636	126.326427
5.204221	69.444444	6.244027	126.262626
5.183062	70.042726	6.280852	126.807000
5.134059	63.043752	6.283526	133.832976
5.114223	77.675936	6.305309	134.843581
5.104515	67.444527	6.326439	134.716422
5.054045	64.985703	6.336655	143.864192
5.020272	65.032191	6.347598	126.470216
4.991513	59.833662	6.373683	126.871352
4.968756	65.074510	6.372928	134.734573
4.907386	59.407117	6.393738	134.102186
4.888669	54.504824	6.429342	134.426670
		6.430722	134.789055
		6.439747	135.409614
		6.473505	134.480904
		6.481018	126.678490
		6.494083	134.535181
		6.493763	134.517084
		6.514878	143.513203
		6.536444	135.354629
		6.550511	126.438235
		6.564476	143.698807
		6.569432	126.502214
		6.598017	143.389733
		6.614220	135.501355
		6.630104	119.303269
		6.643764	134.789055
		6.675313	143.328078
		6.667044	134.752729
		6.692519	134.698276
		6.700149	134.970981
		6.729460	134.698276
		6.742670	143.864192
		6.765311	126.374321
		6.767811	134.861767
		6.788214	135.464644
		6.810346	143.802128
		6.811843	134.372481
		6.831520	135.372952
		6.855905	143.595635
		6.846183	143.843498
		6.881336	127.275041
		6.890186	143.430866
		6.895171	143.884892
		6.917143	144.487791
		6.934204	126.742712
		6.953517	143.822810
		6.963879	144.738747
		6.977743	143.636886
		6.984660	144.529556
		7.012823	144.362639
		7.024522	135.007425
		7.042789	154.440154
		7.055475	135.464644
		7.070560	144.404332
		7.092779	143.513203
		7.080412	136.035913
		7.116728	143.905598
		7.105132	144.154534
		7.129706	143.740118
		7.160674	144.196107
		7.163289	136.184121
		7.178170	153.562654
		7.199257	144.279325
