"Im"	"0 Desc."	"Im"	"1 Asc."
12.345588	142.755175	8.609690	151.400454
12.319250	144.300144	8.638246	157.356412
12.304026	144.822592	8.630437	152.439024
12.241797	144.508671	8.670540	153.846154
12.193301	140.548138	8.700149	158.730159
12.189064	143.369176	8.753915	157.853197
12.128242	142.857143	8.779163	156.985871
12.090730	141.043724	8.816567	158.227848
12.063536	143.472023	8.837421	156.617071
12.026397	142.959257	8.870302	158.730159
11.984701	141.442716	8.918424	157.480315
11.989379	141.342756	8.932538	158.730159
11.932694	136.705400	8.977098	160.384924
11.873310	139.958013	9.022520	161.290323
11.853544	144.196107	9.032262	155.763240
11.815719	136.798906	9.052305	154.083205
11.779083	138.504155	9.087073	162.999185
11.726015	140.154170	9.154538	156.985871
11.685337	134.680135	9.158084	156.739812
11.663708	141.242938	9.214380	157.853197
11.633862	141.242938	9.250109	164.473684
11.577909	133.155792	9.280575	163.800164
11.558481	136.147039	9.307581	158.604282
11.518956	136.986301	9.346081	159.362550
11.457755	134.138162	9.348683	161.420500
11.443360	132.625995	9.399938	160.000000
11.403020	134.589502	9.425231	157.604413
11.371794	133.868809	9.446225	162.866450
11.322332	132.802125	9.477273	162.074554
11.301758	132.362674	9.507774	158.730159
11.251972	132.100396	9.543248	159.108990
11.228802	136.798906	9.584045	167.224080
11.192773	132.275132	9.626781	160.771704
11.167952	136.425648	9.648394	165.562914
11.135232	134.770889	9.676303	157.977883
11.065902	131.319764	9.720971	163.398693
11.010636	132.978723	9.732337	165.837479
11.000168	128.700129	9.806328	164.473684
10.935718	131.406045	9.800876	162.337662
10.886741	134.408602	9.834708	164.203612
10.889284	129.198966	9.855715	164.880462
10.817485	128.287364	9.882281	166.666667
10.805397	129.785853	9.964107	164.880462
10.761855	128.617363	9.969046	167.224080
10.721164	130.293160	9.979266	168.350168
10.643099	122.850123	10.016986	160.901046
10.612204	128.700129	10.059326	167.785235
10.580884	126.742712	10.083905	165.152766
10.544023	125.234815	10.118763	169.779287
10.506491	124.766064	10.156368	168.776371
10.450986	125.313283	10.181609	170.502984
10.432494	127.959053	10.214137	164.068909
10.385262	126.103405	10.243246	166.112957
10.361619	125.313283	10.277814	166.944908
10.323947	124.688279	10.317987	165.425972
10.236388	123.380629	10.335833	166.251039
10.226397	125.786164	10.356200	167.504188
10.194160	125.078174	10.389593	164.609053
10.159162	126.182965	10.396913	167.644593
10.076862	122.174710	10.461409	166.805671
10.057386	122.399021	10.486537	163.398693
9.991766	123.456790	10.425072	167.224080
9.954285	123.456790	10.532727	166.251039
9.907052	121.802680	10.563232	165.425972
9.887944	119.760479	10.600331	170.212766
9.832250	118.203310	10.645371	167.785235
9.811496	123.152709	10.666456	165.975104
9.752149	117.855038	10.680900	172.860847
9.719748	122.249389	10.740959	166.666667
9.667400	117.924528	10.740554	166.805671
9.645522	114.613181	10.792657	173.160173
9.578042	119.760479	10.796540	166.944908
9.549852	114.090131	10.855096	168.634064
9.530464	117.096019	10.907648	167.364017
9.452197	117.577895	10.910841	170.502984
9.415426	114.547537	10.938032	164.338537
9.363784	114.220445	10.938460	173.310225
9.309053	112.170499	11.140815	169.348010
9.268011	114.351058	11.001595	170.794193
9.251470	113.058225	11.048368	172.562554
9.197088	113.058225	11.058067	170.502984
9.139181	112.866817	11.113042	170.357751
9.115633	112.994350	11.159027	168.776371
9.047559	110.436223	11.144613	170.648464
8.979160	112.296463	11.206996	171.379606
8.956221	112.930548	11.232468	168.491997
8.906847	112.930548	11.262574	172.265289
8.875262	111.420613	11.294781	170.794193
8.789654	109.529025	11.310563	173.611111
8.760484	111.731844	11.335166	168.776371
8.720955	109.589041	11.367089	173.160173
8.703315	109.289617	11.409734	171.526587
8.622172	107.238606	11.433534	172.117040
8.585939	106.951872	11.481863	172.413793
8.528064	104.712042	11.495373	172.711572
8.498608	106.553010	11.541518	174.672489
8.431949	106.382979	11.587076	171.526587
8.384877	102.774923	11.593140	173.010381
8.321469	103.305785	11.622082	171.673820
8.288523	101.214575	11.642324	173.010381
8.235189	102.197241	11.677603	176.678445
8.172344	97.751711	11.720169	169.923534
8.153721	100.806452	11.716969	171.821306
8.087631	97.943193	11.792668	170.648464
8.015741	94.741829	11.793367	177.147919
7.964789	97.323601	11.982879	171.086399
7.922424	99.403579	11.848353	173.460538
7.885827	97.418412	11.903588	174.978128
7.818539	96.015362	11.921587	180.505415
7.777449	93.283582	11.933088	173.611111
7.722740	93.066543	11.984337	174.216028
7.669558	94.517958	12.002460	175.131349
7.614306	91.533181	12.006995	172.860847
7.500680	92.421442	12.050067	173.460538
7.504503	89.086860	12.091969	171.526587
7.430469	90.171326	12.126930	173.913043
7.356894	84.709869	12.148735	175.284838
7.317370	89.485459	12.188821	171.969046
7.259890	84.674005	12.219851	172.413793
7.204562	83.998320	12.247161	171.673820
7.107637	84.602369	12.261728	173.761946
7.047900	80.224629	12.299240	173.761946
7.009309	84.388186	12.327279	174.672489
6.935953	83.963056	12.361389	175.438596
6.877211	78.186083	12.367446	173.010381
6.811123	76.016724	12.426950	174.520070
6.758455	75.075075	12.449989	172.860847
6.662044	71.994240	12.470455	174.672489
6.597621	69.180214	12.503248	174.367916
6.529922	69.492703	12.534708	172.562554
6.437481	61.766523	12.533655	176.834660
6.385866	65.359477	12.609829	178.253119
6.203167	28.897558	12.604982	176.678445
		12.654377	176.522507
		12.651892	173.160173
		12.721592	177.462289
		12.737623	178.253119
		12.757614	174.064404
		12.801340	177.935943
		12.811404	174.216028
		12.854935	173.761946
		12.871461	179.211470
		12.911567	174.216028
		12.923804	182.815356
		12.975124	176.678445
		13.024353	173.761946
		13.058183	179.211470
		13.061916	176.366843
		13.101409	175.284838
		13.114815	179.051030
		13.134397	177.147919
		13.145608	178.412132
		13.197688	178.731010
		13.247732	180.995475
		13.264657	178.094390
		13.444727	175.592625
		13.276427	181.653043
		13.322079	177.935943
		13.333670	178.253119
		13.381122	176.056338
		13.420198	182.481752
		13.464722	176.211454
		13.452052	177.619893
		13.521781	182.315406
		13.519861	177.147919
		13.584146	178.571429
		13.590848	176.211454
		13.652781	179.051030
		13.646858	177.304965
		13.693255	180.180180
		13.700116	175.284838
		13.749902	180.995475
		13.766956	179.694519
		13.812578	179.051030
		13.817385	182.982617
		13.868778	175.131349
		13.883401	180.180180
		13.921862	182.149362
		13.932740	175.284838
		13.981711	177.619893
		14.001015	173.160173
		14.021011	178.731010
		14.057830	183.486239
		14.084270	178.890877
		14.093609	177.304965
		14.153475	179.533214
		14.171199	181.983621
		14.195356	179.211470
		14.219919	178.731010
		14.259905	181.653043
		14.308932	176.834660
		14.323878	175.131349
		14.339214	182.149362
		14.393484	178.731010
		14.378714	179.856115
		14.433876	179.533214
		14.449853	182.315406
		14.463529	178.731010
		14.532490	175.901495
		14.548818	177.304965
		14.540856	178.571429
		14.563033	179.694519
		14.608236	176.991150
		14.676882	182.815356
		14.660503	178.412132
		14.723046	180.342651
		14.744364	177.777778
		14.781689	183.318057
		14.793242	175.901495
		14.828380	181.159420
		14.864647	179.694519
		14.871788	180.342651
		14.917785	180.668473
		14.912309	177.777778
		14.971700	176.056338
		14.995386	178.253119
		15.031605	180.018002
		15.032234	179.856115
		15.093742	176.678445
		15.079808	174.216028
		15.126266	178.731010
		15.166140	175.592625
		15.166715	175.438596
		15.217864	177.304965
