"Im"	"0 Desc."	"Im"	"1 Asc."
12.605405	153.022188	8.011191	147.601476
12.557983	144.508671	8.076732	150.375940
12.541650	152.322925	8.102350	150.715901
12.507672	144.092219	8.109855	154.083205
12.477026	145.348837	8.171120	152.091255
12.433095	154.083205	8.193714	159.235669
12.387106	146.950771	8.245559	150.943396
12.376441	143.678161	8.241247	150.150150
12.335514	148.809524	8.281632	155.159038
12.295001	144.300144	8.321604	153.609831
12.267817	144.717800	8.370416	152.555301
12.230341	149.700599	8.389674	155.400155
12.208072	148.478099	8.420126	162.469537
12.140056	141.143260	8.452831	153.491942
12.132901	150.262960	8.476382	163.132137
12.105500	142.450142	8.511529	152.555301
12.053304	141.743444	8.543450	163.666121
12.003579	141.843972	8.581196	152.207002
12.001764	146.842878	8.592069	161.160355
11.935418	146.412884	8.624467	160.256410
11.915442	139.372822	8.673164	159.616919
11.896752	143.781452	8.703844	160.771704
11.847415	138.696255	8.719770	160.000000
11.813615	145.454545	8.786447	162.337662
11.782583	143.678161	8.785096	158.478605
11.740156	136.986301	8.861259	160.128102
11.720737	145.772595	8.841251	163.800164
11.653017	139.958013	8.886166	161.160355
11.619323	141.242938	8.902532	156.006240
11.577278	138.888889	8.924450	165.016502
11.553793	140.252454	9.007776	161.160355
11.511850	142.653352	9.053662	165.700083
11.521858	141.643059	9.056638	160.642570
11.444496	138.121547	9.092940	163.800164
11.411416	144.196107	9.098288	166.251039
11.367608	134.498991	9.162208	156.250000
11.335256	137.931034	9.176318	163.265306
11.300370	136.705400	9.205673	157.109191
11.244051	137.457045	9.222982	165.152766
11.206507	136.986301	9.287183	161.030596
11.200399	132.100396	9.289483	165.700083
11.136749	137.931034	9.329722	165.016502
11.129985	137.457045	9.345432	166.666667
10.963248	132.538105	9.387372	165.016502
11.035732	134.228188	9.374217	165.425972
10.987127	136.518771	9.440226	165.700083
10.965273	131.839156	9.493158	165.152766
10.904826	135.685210	9.536466	166.389351
10.881738	133.868809	9.529342	163.934426
10.878693	135.593220	9.571075	165.837479
10.768574	128.865979	9.623497	158.102767
10.771473	131.406045	9.668817	168.350168
10.733405	132.187707	9.695847	161.420500
10.647883	128.949065	9.687388	170.794193
10.646204	136.239782	9.724447	168.067227
10.651021	130.378096	9.773556	169.061708
10.584909	130.039012	9.784133	161.550889
10.530728	128.287364	9.836250	170.502984
10.506111	132.450331	9.849569	172.413793
10.470072	124.766064	9.884864	169.204738
10.410403	129.617628	9.917325	165.562914
10.396257	130.718954	9.968079	161.943320
10.353166	123.609394	9.969363	175.746924
10.300620	132.362674	10.020886	166.527893
10.236973	127.226463	10.026438	171.526587
10.205431	124.766064	10.076337	166.251039
10.169662	125.313283	10.086749	174.978128
10.165161	127.632419	10.136528	161.290323
10.125016	125.786164	10.176676	177.304965
10.031379	123.304562	10.173657	166.389351
10.004014	124.688279	10.203346	176.522507
9.990955	127.388535	10.275764	166.805671
9.908969	122.025625	10.248534	170.940171
9.908052	118.553646	10.310391	176.991150
9.841971	124.378109	10.336227	170.502984
9.808020	119.976005	10.380385	166.112957
9.748403	120.264582	10.415053	172.860847
9.710072	122.100122	10.442054	170.940171
9.696227	120.409392	10.450956	171.526587
9.646788	120.336943	10.495147	170.794193
9.598660	122.324159	10.519293	170.940171
9.539470	116.279070	10.523102	176.834660
9.518996	121.580547	10.591182	172.711572
9.462687	119.976005	10.569289	169.779287
9.430140	118.764846	10.632028	177.777778
9.367988	118.483412	10.691681	173.010381
9.319887	115.942029	10.703334	170.502984
9.289883	114.810563	10.723803	171.086399
9.234502	119.688809	10.777930	178.890877
9.225873	119.617225	10.778977	176.056338
9.162870	111.794298	10.773274	170.794193
9.106658	110.619469	10.851791	173.611111
9.055815	111.919418	10.891498	173.160173
9.014970	113.571834	10.873600	174.367916
8.987868	114.744693	10.888181	177.619893
8.947210	105.596621	10.984691	173.010381
8.890214	111.544897	10.977851	169.204738
8.835682	110.619469	11.035074	175.592625
8.790466	110.071547	11.083741	173.310225
8.724865	106.213489	11.071543	176.834660
8.679088	107.816712	11.115140	171.526587
8.663885	107.411386	11.110871	173.010381
8.583210	106.044539	11.163263	182.481752
8.553854	107.874865	11.179156	177.462289
8.524497	106.723586	11.208251	176.678445
8.475636	107.009096	11.246554	177.462289
8.409149	105.652404	11.256024	172.413793
8.361032	103.412616	11.276186	177.777778
8.301267	104.547831	11.318336	176.056338
8.249219	105.708245	11.383048	172.413793
8.226315	96.993210	11.402964	177.777778
8.192457	102.774923	11.410364	175.901495
8.091545	98.135427	11.434982	175.592625
8.063527	98.135427	11.464900	178.571429
7.969279	98.425197	11.541094	179.051030
7.945913	99.255583	11.523587	170.794193
7.884401	95.831337	11.571675	178.890877
7.853836	97.040272	11.632690	177.304965
7.795139	91.785223	11.617444	180.505415
7.764615	95.374344	11.629781	179.856115
7.698125	93.066543	11.686796	172.860847
7.635178	91.659028	11.682553	181.983621
7.576469	89.968511	11.710889	177.619893
7.500686	86.918731	11.743081	179.211470
7.455442	87.989441	11.797709	182.481752
7.413217	86.880973	11.825479	186.393290
7.331806	91.785223	11.843063	177.462289
7.292296	87.221980	11.856030	187.090739
7.224791	84.709869	11.908268	173.460538
7.195462	83.298626	11.941822	177.777778
7.092281	81.267777	11.982572	178.890877
7.028486	85.106383	11.965606	183.150183
6.989020	82.034454	11.978318	185.185185
6.947385	76.103501	12.039217	182.648402
6.838283	75.671585	12.077295	180.831826
6.771440	73.610600	12.097035	180.995475
6.661947	72.150072	12.138048	176.678445
6.614530	64.040986	12.166759	177.147919
6.503045	41.571399	12.163933	182.481752
6.417681	65.681445	12.183884	177.304965
		12.242387	179.372197
		12.249942	182.315406
		12.333461	176.834660
		12.312361	174.520070
		12.325342	187.793427
		12.393007	177.777778
		12.410114	173.310225
		12.447735	188.323917
		12.471850	181.818182
		12.482799	183.318057
		12.519001	181.818182
		12.560933	183.486239
		12.582559	180.180180
		12.611139	182.648402
		12.627376	177.935943
		12.676824	184.672207
		12.713365	185.873606
		12.729339	181.159420
		12.751501	183.654729
		12.796407	179.211470
		12.914606	182.982617
		12.807717	184.501845
		12.849744	183.150183
		12.871627	187.617261
		12.887263	185.701021
		12.959442	176.834660
		12.966968	186.219739
		12.972602	181.159420
		13.029467	191.204589
		13.049035	180.995475
		13.103063	182.648402
		13.117529	187.441425
		13.116158	188.501414
		13.155838	175.901495
		13.178403	187.090739
		13.214971	182.315406
		13.240767	189.573460
		13.297266	182.481752
		13.312622	190.839695
		13.325999	180.668473
		13.367509	187.090739
		13.355875	187.265918
		13.407823	187.617261
		13.417364	178.890877
		13.464314	186.915888
		13.496082	187.090739
		13.521559	187.793427
		13.553094	176.056338
		13.586324	182.149362
		13.582730	190.476190
		13.625980	188.501414
		13.660659	184.501845
		13.694485	180.831826
		13.722756	196.270854
		13.762756	182.815356
		13.770485	184.162063
		13.769064	187.969925
		13.816266	186.219739
		13.856223	175.901495
		13.899204	184.842884
		13.948631	183.318057
		13.944599	187.617261
		13.969402	186.219739
		13.992275	189.753321
		14.072035	183.318057
		14.029143	180.995475
		14.085873	188.323917
		14.117933	181.653043
		14.132744	186.915888
		14.132003	184.331797
		14.158856	197.823937
		14.212197	180.180180
		14.233611	186.393290
		14.261304	180.342651
		14.284251	184.672207
		14.312203	191.938580
		14.350920	181.818182
		14.344343	186.046512
		14.431289	184.162063
		14.413798	183.654729
		14.462433	183.654729
		14.494592	189.035917
		14.497647	185.185185
		14.523640	192.492782
		14.562332	184.162063
		14.573620	186.046512
		14.617723	189.753321
		14.664484	185.528757
		14.657476	183.486239
		14.714602	179.856115
		14.707706	186.219739
		14.761372	186.393290
		14.802217	189.214759
		14.783835	192.122959
		14.809480	182.149362
		14.908136	178.890877
		14.864668	180.342651
		14.902915	179.694519
		14.987850	191.021968
		14.954073	190.839695
		15.007738	177.304965
		15.056051	185.356812
		15.044996	187.969925
		15.090147	180.342651
		15.111668	184.501845
		15.138921	190.476190
		15.159627	181.488203
		15.192776	191.021968
		15.221883	176.522507
		15.248800	183.486239
		15.209206	181.323663
		15.237570	185.701021
		15.195276	178.890877
		15.157292	182.481752
		15.113626	178.412132
		15.120834	182.149362
		15.064901	177.777778
		15.070297	178.731010
		15.073977	175.592625
		14.961157	172.711572
		14.932596	178.253119
		14.903430	172.562554
